transaction_id,amount,time_of_day,day_of_week,merchant_category,customer_history,avg_transaction_value,location_distance,is_fraud,timestamp
2928,419.0309538682376,20,2,Entertainment,59,32.89518903724357,17.743530228745477,0,2024-05-01 23:00:00
2929,140.34334383200408,21,1,Travel,17,89.95018587226384,4.122518295636401,0,2024-05-02 00:00:00
2930,49.95481228836644,17,5,Entertainment,95,40.28871272882259,27.935572192946175,0,2024-05-02 01:00:00
2931,89.3155023299958,15,0,Food,66,24.368898388691974,2.752592723155884,0,2024-05-02 02:00:00
2932,108.17972204129242,10,2,Travel,80,76.23670409873857,0.8400828400147359,0,2024-05-02 03:00:00
2933,8.170455545483112,15,3,Travel,21,28.222212827079613,25.90396050528138,0,2024-05-02 04:00:00
2934,78.63528863524105,13,4,Retail,94,36.23732468372321,7.761170545538166,0,2024-05-02 05:00:00
2935,123.55351233568277,2,2,Travel,52,261.72359281354187,4.329071751570738,0,2024-05-02 06:00:00
2936,18.310743031294468,20,6,Retail,65,77.18993637027664,22.83869885295499,0,2024-05-02 07:00:00
2937,151.70033059741118,1,4,Entertainment,14,96.60013044867563,14.949748924570642,0,2024-05-02 08:00:00
2938,87.65239671469428,2,5,Entertainment,16,44.92880680421878,17.864359630650473,0,2024-05-02 09:00:00
2939,304.1185511110514,3,2,Food,55,21.402138805207766,3.4579640093236934,0,2024-05-02 10:00:00
2940,4.33484105221125,21,3,Retail,9,237.0472798255575,20.673962132156714,0,2024-05-02 11:00:00
2941,30.8328602809438,4,5,Travel,8,13.987024260937893,10.491722874606818,0,2024-05-02 12:00:00
2942,92.01829951622437,9,0,Retail,73,103.1063930153422,13.3947129853936,0,2024-05-02 13:00:00
2943,35.17725691046352,19,4,Entertainment,34,121.12552184108418,3.745802585011333,0,2024-05-02 14:00:00
2944,125.3247660188759,1,4,Entertainment,33,85.06526608442108,2.8105808015832565,0,2024-05-02 15:00:00
2945,142.29802649098477,11,0,Food,86,6.0566579841401245,5.245553089276717,0,2024-05-02 16:00:00
2946,10.815994603859409,4,6,Entertainment,94,96.2461488838267,8.56166772335706,0,2024-05-02 17:00:00
2947,72.12472435450759,4,4,Retail,7,54.49917216488781,10.965751008647548,0,2024-05-02 18:00:00
2948,71.10882749898155,22,5,Travel,82,57.10062625707775,6.890845477989678,0,2024-05-02 19:00:00
2949,46.08944761872568,0,1,Travel,21,77.21331796110472,12.00194052672793,0,2024-05-02 20:00:00
2950,270.19418337671755,3,6,Retail,5,33.71993554860271,12.321376463833628,0,2024-05-02 21:00:00
2951,175.73946801280817,20,0,Food,71,15.541203099953027,10.96837421885192,0,2024-05-02 22:00:00
2952,119.47137417483798,23,3,Travel,12,42.77532700600786,2.8913441716025656,0,2024-05-02 23:00:00
2953,125.29062038255496,11,6,Retail,59,5.752333486632535,5.911837084968193,0,2024-05-03 00:00:00
2954,61.93692442292759,11,2,Retail,81,56.16653001330818,14.51358723712425,0,2024-05-03 01:00:00
2955,253.8238075712038,15,2,Entertainment,58,32.979908241513556,21.80026324442355,0,2024-05-03 02:00:00
2956,118.6117913334209,23,0,Entertainment,88,34.890999148744314,6.95492184515828,0,2024-05-03 03:00:00
2957,130.55665773552832,16,1,Food,37,10.27881895721409,43.268371586581836,0,2024-05-03 04:00:00
2958,197.82642708715719,20,5,Food,83,2.1079583654917613,1.9202365683458233,0,2024-05-03 05:00:00
2959,32.03038769287745,9,3,Food,45,47.24348548038956,2.5409141771643675,0,2024-05-03 06:00:00
2960,164.5432535124599,16,2,Retail,80,53.768857735515105,6.175784169110519,0,2024-05-03 07:00:00
2961,21.721193189903325,16,2,Retail,25,34.48684534887648,7.107829374750192,0,2024-05-03 08:00:00
2962,42.364224416601445,17,5,Entertainment,27,72.56432359091161,5.524762806899628,0,2024-05-03 09:00:00
2963,40.88866362702279,1,1,Travel,51,41.47311927787805,5.628156332705686,0,2024-05-03 10:00:00
2964,384.0887622252616,3,4,Food,42,94.25825874104072,6.679680984375538,0,2024-05-03 11:00:00
2965,194.16796763724423,18,6,Online,71,16.992197366666957,3.8590718998925166,0,2024-05-03 12:00:00
2966,120.7879965984888,10,0,Food,42,13.92675706687985,1.403466916431631,0,2024-05-03 13:00:00
2967,129.84914234202142,16,1,Entertainment,60,15.132701980824455,31.260384350751163,0,2024-05-03 14:00:00
2968,82.5702579684131,11,1,Retail,72,1.5496930483583822,15.846815373406473,0,2024-05-03 15:00:00
2969,293.91755305092016,1,1,Entertainment,79,115.4422686383318,16.868759635345054,0,2024-05-03 16:00:00
2970,68.56925413210558,5,1,Entertainment,58,355.71224199057804,4.540655590178858,0,2024-05-03 17:00:00
2971,47.88711656821709,8,4,Entertainment,80,84.78317520360102,5.173205192313883,0,2024-05-03 18:00:00
2972,17.797342794015172,4,5,Online,72,26.60213048644216,27.464261496122656,0,2024-05-03 19:00:00
2973,154.27407178831197,19,3,Online,96,21.842646308579717,36.08716154401164,0,2024-05-03 20:00:00
2974,132.59292819722023,20,6,Food,81,74.51225307791175,28.580745376678728,0,2024-05-03 21:00:00
2975,48.50848428490843,8,1,Retail,22,35.66189358025172,10.289001856642203,0,2024-05-03 22:00:00
2976,2.5516200954391075,22,6,Entertainment,96,140.22077294040957,2.780168471848014,0,2024-05-03 23:00:00
2977,182.63343161106417,7,1,Travel,58,16.39602057715858,9.28802048172297,0,2024-05-04 00:00:00
2978,1.1483669104263554,19,0,Food,11,19.5646494169178,8.893728018615452,0,2024-05-04 01:00:00
2979,121.6382080660238,7,2,Food,6,337.3205573633754,23.88526064498881,0,2024-05-04 02:00:00
2980,351.51651579398117,21,4,Entertainment,22,191.23441805394395,3.7348487366491105,0,2024-05-04 03:00:00
2981,57.56509916369589,20,1,Food,78,108.22459892443494,2.2399382532607848,0,2024-05-04 04:00:00
2982,26.78446810487069,22,3,Entertainment,92,25.928500682875978,3.089833515610782,0,2024-05-04 05:00:00
2983,122.03427641197982,5,3,Food,12,90.88856359908698,2.785836462667017,0,2024-05-04 06:00:00
2984,169.89696010093255,2,3,Retail,27,16.661399470039694,10.452167995921695,0,2024-05-04 07:00:00
2985,79.06063631889005,4,0,Food,1,14.702090690421729,16.7361908540517,0,2024-05-04 08:00:00
2986,341.2317236403083,8,3,Food,64,39.53112753304109,4.590450818765631,0,2024-05-04 09:00:00
2987,5.305138804256164,6,5,Travel,74,98.39962150382189,1.9408600404012801,0,2024-05-04 10:00:00
2988,70.27846689285737,3,0,Retail,97,5.127845197081466,4.2021071708692235,0,2024-05-04 11:00:00
2989,126.7459247349778,6,4,Retail,80,41.65563425475297,7.908887323349209,0,2024-05-04 12:00:00
2990,629.8981148651827,1,3,Online,3,47.046894249254265,59.32811531856511,1,2024-05-04 13:00:00
2991,19.75435601599549,10,2,Food,60,43.35095807578705,7.980603905088108,0,2024-05-04 14:00:00
2992,160.94553214040425,14,1,Online,70,12.326832051832245,2.966963010967747,0,2024-05-04 15:00:00
2993,80.45415873998299,1,4,Food,54,3.3138893593800853,25.01265092651046,0,2024-05-04 16:00:00
2994,50.50981935027793,12,5,Entertainment,25,112.68587864892056,5.7592004085771915,0,2024-05-04 17:00:00
2995,14.123531011449272,21,2,Travel,20,42.72597428840945,6.142805000848867,0,2024-05-04 18:00:00
2996,200.46737106042548,15,4,Retail,36,73.03030331478631,34.22989885204451,0,2024-05-04 19:00:00
2997,17.1112463876311,6,5,Entertainment,23,22.662203038448304,20.27740953624455,0,2024-05-04 20:00:00
2998,37.07562782224325,7,3,Entertainment,80,2.1715964350713253,16.412855641457483,0,2024-05-04 21:00:00
2999,34.255444052772084,5,4,Online,1,15.025892261367746,2.017380623906228,0,2024-05-04 22:00:00
3000,205.115760370031,23,4,Retail,94,3.8098122898818594,18.206980315680973,0,2024-05-04 23:00:00
3001,111.68872457261294,6,4,Food,27,4.073587481123734,6.075359589283038,0,2024-05-05 00:00:00
3002,358.3960164396502,0,0,Online,4,12.069153278210877,18.54657132809299,1,2024-05-05 01:00:00
3003,28.830613219322625,21,2,Travel,2,50.1984985382825,46.97501070901285,0,2024-05-05 02:00:00
3004,98.04935749765662,21,6,Retail,21,85.12453482048194,1.8880765854164783,0,2024-05-05 03:00:00
3005,84.8038762122536,19,5,Entertainment,9,86.1183025581745,25.502471048603077,0,2024-05-05 04:00:00
3006,178.87462741929176,6,3,Entertainment,88,138.83508158111272,0.005286736568517492,0,2024-05-05 05:00:00
3007,236.53871012100743,2,1,Food,48,53.41117654882576,5.761076386884886,0,2024-05-05 06:00:00
3008,1.2231269408971248,4,3,Food,39,1.0030410521308684,0.3035198416314322,0,2024-05-05 07:00:00
3009,112.0919000889536,0,3,Food,42,23.692746609209657,24.355696831756664,0,2024-05-05 08:00:00
3010,5.322758404622274,14,0,Travel,71,5.908805781788693,1.3454794629924125,0,2024-05-05 09:00:00
3011,79.59746073698895,2,0,Retail,94,75.13348752322729,11.180962968289698,0,2024-05-05 10:00:00
3012,33.9161670569886,7,4,Online,45,6.374007169147959,9.975560363365682,0,2024-05-05 11:00:00
3013,36.64029645294619,8,3,Retail,2,5.5981383860902785,15.099021668615741,0,2024-05-05 12:00:00
3014,43.534484967911716,14,2,Food,76,1.4307069579613914,13.738822916978437,0,2024-05-05 13:00:00
3015,97.09910051382612,9,0,Travel,77,155.6164304210126,0.3298699568103041,0,2024-05-05 14:00:00
3016,40.6540634782834,1,5,Retail,67,77.02126542781183,4.916778300273444,0,2024-05-05 15:00:00
3017,131.93801039927686,19,0,Entertainment,43,20.271566760451982,3.893797729049761,0,2024-05-05 16:00:00
3018,51.83998787738292,4,2,Retail,18,23.61546119820358,36.07677919605161,0,2024-05-05 17:00:00
3019,7.080150641358879,18,0,Entertainment,39,3.0633766973446477,14.911803314627763,0,2024-05-05 18:00:00
3020,153.13656485833334,12,6,Retail,6,8.593830346530213,12.308636986103743,0,2024-05-05 19:00:00
3021,33.65338929517138,10,2,Retail,42,18.65846685238755,5.836837893119011,0,2024-05-05 20:00:00
3022,56.69849126609429,0,6,Retail,52,24.54036575227932,22.16116913138281,0,2024-05-05 21:00:00
3023,115.65927870318258,21,6,Food,27,48.376097944955454,0.16962710367919268,0,2024-05-05 22:00:00
3024,40.415020869049776,14,1,Entertainment,79,21.564717757214865,2.5933914721118576,0,2024-05-05 23:00:00
3025,5.824970382389809,17,2,Travel,15,154.61272459665605,11.874854707799349,0,2024-05-06 00:00:00
3026,46.827879285214735,15,1,Online,19,20.987904136529377,7.100651892293821,0,2024-05-06 01:00:00
3027,289.04462491680323,8,5,Entertainment,62,142.01799698497902,7.631561586951664,0,2024-05-06 02:00:00
3028,102.64806606711122,0,4,Food,64,65.44068976508879,5.384451203810196,0,2024-05-06 03:00:00
3029,111.31549686950414,10,4,Entertainment,51,115.07805128766779,1.8207152499533907,0,2024-05-06 04:00:00
3030,100.04393567361384,8,6,Travel,47,60.72762612279809,1.8178747869109362,0,2024-05-06 05:00:00
3031,22.18845179287726,22,0,Entertainment,57,42.03412714898323,3.488218897467084,0,2024-05-06 06:00:00
3032,54.185864551089225,10,2,Food,20,35.57398840335537,6.316939926281635,0,2024-05-06 07:00:00
3033,139.00606380986738,12,0,Food,20,17.218841810646033,17.379865046337258,0,2024-05-06 08:00:00
3034,10.688712205436364,1,2,Online,82,17.703487479917037,5.9209356527009245,0,2024-05-06 09:00:00
3035,32.5526249643295,13,0,Travel,64,12.628994260486074,22.807778189417355,0,2024-05-06 10:00:00
3036,32.3404741308102,5,4,Online,98,24.350639734597358,1.284207063597239,0,2024-05-06 11:00:00
3037,56.56671840459809,7,5,Retail,99,6.7894402522949955,3.1714243454169706,0,2024-05-06 12:00:00
3038,393.06321332796557,17,4,Food,38,24.518894336885715,0.7313403836147505,0,2024-05-06 13:00:00
3039,6.9888858496122985,15,0,Online,38,89.71124939187469,7.134020647697308,0,2024-05-06 14:00:00
3040,73.12665687059473,20,2,Food,65,102.1235857735977,0.9434616932353933,0,2024-05-06 15:00:00
3041,19.76764606755113,11,3,Food,76,51.477223208814685,15.880881731664722,0,2024-05-06 16:00:00
3042,352.93675852257735,10,5,Retail,5,14.840163926770755,0.40575886216904783,0,2024-05-06 17:00:00
3043,12.02525251555425,5,2,Food,64,13.744839581163596,6.451066798423333,0,2024-05-06 18:00:00
3044,51.68453767797387,2,0,Online,27,16.281583723958835,5.457872361847411,0,2024-05-06 19:00:00
3045,133.8971882367708,13,2,Travel,20,34.66128178393482,2.2593852479288974,0,2024-05-06 20:00:00
3046,121.92706487031559,1,1,Entertainment,60,187.41975241323996,8.839537029823934,0,2024-05-06 21:00:00
3047,54.94428230199097,10,2,Online,40,5.780896451579228,4.879205294221682,0,2024-05-06 22:00:00
3048,42.54497289318204,21,4,Retail,83,34.70859471316695,2.2060528921966878,0,2024-05-06 23:00:00
3049,50.68541514341259,2,6,Entertainment,79,57.3236311887408,17.519396871562382,0,2024-05-07 00:00:00
3050,30.690058827003934,17,4,Food,6,14.095663883276554,10.808573186812806,0,2024-05-07 01:00:00
3051,22.98320428713375,0,1,Online,73,173.86982321493818,0.12227300230308175,0,2024-05-07 02:00:00
3052,65.97891918683801,23,5,Entertainment,36,21.463950747321338,6.968835172704397,0,2024-05-07 03:00:00
3053,31.27042059539351,0,2,Online,87,134.67454387662212,3.1650235395868846,0,2024-05-07 04:00:00
3054,33.89215646337138,11,5,Food,74,45.485053365527065,24.664256407766374,0,2024-05-07 05:00:00
3055,106.9313899383184,14,3,Online,65,0.20438881292100985,12.930985971932248,0,2024-05-07 06:00:00
3056,345.8953569306316,4,2,Retail,11,18.633838803803343,9.457573830269956,0,2024-05-07 07:00:00
3057,92.54253269426673,5,4,Entertainment,49,1.089210347267151,0.9327174810418392,0,2024-05-07 08:00:00
3058,8.010379885994508,15,6,Entertainment,84,24.020942394861425,26.685302259172733,0,2024-05-07 09:00:00
3059,7.859267448855108,11,4,Entertainment,28,134.806598900937,1.5572002906447036,0,2024-05-07 10:00:00
3060,302.46096574324304,11,5,Online,22,75.4834797822466,5.991954511395351,0,2024-05-07 11:00:00
3061,35.281211471835945,2,0,Food,84,48.396589968054776,11.426945016614642,0,2024-05-07 12:00:00
3062,9.658467632080676,22,4,Online,47,38.66930013225791,6.827395527825599,0,2024-05-07 13:00:00
3063,91.3905047758824,1,0,Online,80,23.307108569081702,21.410619645338617,0,2024-05-07 14:00:00
3064,97.72324713005838,6,4,Entertainment,66,11.883661329037517,18.038802020132575,0,2024-05-07 15:00:00
3065,230.19909872472033,2,4,Travel,8,3.2282550245958754,7.55816082177887,1,2024-05-07 16:00:00
3066,31.115819666956597,20,6,Travel,91,10.54510588707708,9.61382924954776,0,2024-05-07 17:00:00
3067,1.5226013884891114,6,3,Food,67,21.65621218392739,0.5361509324408593,0,2024-05-07 18:00:00
3068,335.2846441207963,10,0,Online,87,36.69753341148593,12.750303275715993,0,2024-05-07 19:00:00
3069,28.88735095192658,10,0,Retail,32,11.433181426498255,13.318854224556176,0,2024-05-07 20:00:00
3070,112.70929024461608,13,4,Food,17,183.11886899088984,4.223434741816312,0,2024-05-07 21:00:00
3071,122.63202244500762,2,0,Entertainment,40,3.99818515298156,15.4455796848636,0,2024-05-07 22:00:00
3072,385.61090655706397,1,4,Online,1,4.979515523740961,76.32245564209154,1,2024-05-07 23:00:00
3073,37.52861984840892,10,4,Travel,30,57.37999561902084,7.0128163204017895,0,2024-05-08 00:00:00
3074,31.621359103256598,3,5,Travel,59,70.33742200086547,6.074697087739479,0,2024-05-08 01:00:00
3075,91.04783632203589,16,2,Retail,28,179.59030341527222,1.155685574235229,0,2024-05-08 02:00:00
3076,201.06294174939902,15,0,Travel,47,37.79840916439437,7.573742394159524,0,2024-05-08 03:00:00
3077,293.2451960942563,2,6,Retail,23,9.072132852712347,1.6972121779614806,0,2024-05-08 04:00:00
3078,11.194414515742714,9,1,Online,83,138.97378295907748,10.672021797736804,0,2024-05-08 05:00:00
3079,16.821584686309702,20,5,Retail,57,196.19059462670026,9.031622049747394,0,2024-05-08 06:00:00
3080,289.5638259698919,14,0,Online,89,128.53231772133492,3.4323831678654337,0,2024-05-08 07:00:00
3081,133.38356138087227,7,6,Entertainment,88,102.65212553825637,2.83688828967877,0,2024-05-08 08:00:00
3082,214.5528566344447,17,0,Entertainment,1,4.037411823336488,6.463828603972011,0,2024-05-08 09:00:00
3083,22.643977054999205,2,3,Travel,92,96.50734277921465,7.184401971755986,0,2024-05-08 10:00:00
3084,88.57272672647089,6,1,Retail,29,153.1223503199747,15.991179280433466,0,2024-05-08 11:00:00
3085,120.77786855710812,9,1,Online,50,40.183212626341245,3.623452757334993,0,2024-05-08 12:00:00
3086,113.97839863491777,19,6,Entertainment,64,74.04955552778135,5.1654634810168485,0,2024-05-08 13:00:00
3087,52.45049115039434,8,3,Entertainment,99,54.07236871303209,4.2052088952272495,0,2024-05-08 14:00:00
3088,1.5514623464414974,13,3,Entertainment,81,16.987950226907373,5.010680571764368,0,2024-05-08 15:00:00
3089,87.44917510906713,22,0,Travel,75,44.27835485324484,8.372412280374823,0,2024-05-08 16:00:00
3090,29.182603237851453,13,2,Entertainment,37,110.07975902159062,8.152495597913303,0,2024-05-08 17:00:00
3091,59.82993733477004,10,6,Food,61,34.29718744010085,4.483867034508485,0,2024-05-08 18:00:00
3092,316.01592595005434,0,3,Travel,7,44.59763384275975,9.22397550992404,0,2024-05-08 19:00:00
3093,50.921911096971215,3,1,Retail,90,37.90708761417459,9.572290932671253,0,2024-05-08 20:00:00
3094,183.13422735144417,5,6,Food,87,16.592488247496448,7.484439132749015,0,2024-05-08 21:00:00
3095,20.892093117129654,21,1,Travel,64,51.593933552931546,6.0214025977179535,0,2024-05-08 22:00:00
3096,111.61466144629726,21,0,Travel,18,35.61344570411313,0.8114131089978076,0,2024-05-08 23:00:00
3097,377.25634756856647,4,6,Online,29,13.233836468221266,7.792892210477515,0,2024-05-09 00:00:00
3098,30.813553974691146,1,2,Online,9,112.87014401621987,97.78859859283716,1,2024-05-09 01:00:00
3099,0.8354746125244857,1,4,Food,60,149.83242859731624,2.424883929361839,0,2024-05-09 02:00:00
3100,56.84243568250689,2,6,Food,54,2.848238673801994,15.043356772002634,0,2024-05-09 03:00:00
3101,9.719999573861,8,3,Entertainment,72,48.68920731463717,8.82929182289329,0,2024-05-09 04:00:00
3102,137.98525528957612,18,3,Entertainment,21,26.81107688918588,2.7118025740708482,0,2024-05-09 05:00:00
3103,1133.1697822456933,22,0,Online,1,37.32257850713142,5.53595957550021,1,2024-05-09 06:00:00
3104,56.91982557212377,16,5,Retail,58,23.406647065697577,2.815693947227868,0,2024-05-09 07:00:00
3105,29.936558249531924,17,5,Retail,49,32.1567913161887,14.23315662372141,0,2024-05-09 08:00:00
3106,56.98740325333455,10,2,Entertainment,36,19.536258866082473,2.883648046947388,0,2024-05-09 09:00:00
3107,128.53557519560596,11,1,Online,17,6.255676290009883,11.495594911626654,0,2024-05-09 10:00:00
3108,0.909539960722861,2,1,Retail,80,17.979146732719716,7.892540303044386,0,2024-05-09 11:00:00
3109,89.0267272289478,17,4,Travel,53,55.48349956692713,7.9152228265584545,0,2024-05-09 12:00:00
3110,95.00845778521457,23,1,Entertainment,15,2.5847488858372207,19.146006979179656,0,2024-05-09 13:00:00
3111,101.52502413531678,5,5,Online,79,24.122630756572228,20.77260891805657,0,2024-05-09 14:00:00
3112,27.71010230264016,6,5,Travel,40,2.1609916346089353,7.698315932913697,0,2024-05-09 15:00:00
3113,125.19478326323366,0,3,Travel,81,22.023504942030428,0.6751956988119702,0,2024-05-09 16:00:00
3114,9.5840955605836,5,4,Entertainment,51,4.584480133583444,1.7576466440496,0,2024-05-09 17:00:00
3115,22.22318875893984,17,2,Food,65,20.748514276898977,29.69430319744882,0,2024-05-09 18:00:00
3116,209.9399761780521,12,4,Online,13,91.03502076958905,1.4466478392725386,0,2024-05-09 19:00:00
3117,134.21747086453294,21,6,Entertainment,38,47.5193610155873,18.03944040977328,0,2024-05-09 20:00:00
3118,1.3840898858926483,18,2,Food,74,57.331509381751154,7.77413540584944,0,2024-05-09 21:00:00
3119,28.55194264836808,6,5,Entertainment,97,35.03882325669843,1.2105222373535538,0,2024-05-09 22:00:00
3120,24.131577425847265,18,1,Entertainment,26,127.7976036358436,25.19544135410336,0,2024-05-09 23:00:00
3121,31.58159142692778,8,0,Travel,76,38.95253728313959,26.3254830219668,0,2024-05-10 00:00:00
3122,28.443371445712245,2,4,Entertainment,83,5.507157162390575,9.554513662765206,0,2024-05-10 01:00:00
3123,6.45665703233147,22,4,Food,15,135.23010311037967,4.924292862449128,0,2024-05-10 02:00:00
3124,61.422605534213545,11,3,Travel,5,7.139469680475422,9.352156261448469,0,2024-05-10 03:00:00
3125,131.95088966992705,19,3,Food,2,354.72483824924865,9.882168352285248,0,2024-05-10 04:00:00
3126,93.32632656949174,23,5,Food,78,28.580494431175936,9.732269172476842,0,2024-05-10 05:00:00
3127,111.7402734303147,17,2,Travel,93,3.816277377854955,13.22037021296708,0,2024-05-10 06:00:00
3128,8.463149682819497,7,0,Food,65,99.79257253195787,0.6950491544572185,0,2024-05-10 07:00:00
3129,302.5999956634014,8,6,Retail,77,4.874186595216161,1.0817560159880333,0,2024-05-10 08:00:00
3130,182.31995731582893,12,3,Entertainment,60,9.584201676676566,3.3237061735024014,0,2024-05-10 09:00:00
3131,163.52189994881977,7,3,Travel,96,27.00817781967334,4.3030948711380175,0,2024-05-10 10:00:00
3132,597.1720263533615,2,1,Travel,3,56.379341947029275,35.83708551173792,1,2024-05-10 11:00:00
3133,269.8751193196384,9,1,Retail,56,6.456484227916695,1.8859123773488862,0,2024-05-10 12:00:00
3134,78.58195678500353,16,5,Retail,78,48.72581891479889,7.787688118932518,0,2024-05-10 13:00:00
3135,66.85031256001716,1,5,Travel,3,75.79427792667403,9.714838216613458,1,2024-05-10 14:00:00
3136,95.91554567975783,16,3,Retail,57,6.590706492317111,4.392592031138394,0,2024-05-10 15:00:00
3137,135.82181862348355,22,2,Online,51,52.14524972516573,27.410752438120998,0,2024-05-10 16:00:00
3138,133.90955323734005,17,6,Travel,41,159.55802526959576,22.604780344101087,0,2024-05-10 17:00:00
3139,73.69925411967152,23,0,Food,79,171.16453683171798,30.598214154109566,0,2024-05-10 18:00:00
3140,7.091477358703707,1,3,Travel,70,8.81673193655828,8.95066225691868,0,2024-05-10 19:00:00
3141,46.38035907562944,2,2,Travel,93,71.29420712350712,6.957509937511616,0,2024-05-10 20:00:00
3142,253.53574587032662,18,2,Travel,83,93.74589257197958,18.899115380729306,0,2024-05-10 21:00:00
3143,87.81497113730818,0,3,Retail,52,109.89469719211161,0.8301741184887181,0,2024-05-10 22:00:00
3144,77.29091380348862,20,2,Retail,1,19.554551981547966,38.37353774553171,0,2024-05-10 23:00:00
3145,133.94135394581096,4,4,Online,9,15.743650877386722,45.61690163888513,1,2024-05-11 00:00:00
3146,45.95764535531472,9,2,Travel,18,2.4522157439631016,11.263525642839046,0,2024-05-11 01:00:00
3147,225.70964600590057,20,3,Entertainment,27,25.4972822929744,13.03682338900536,0,2024-05-11 02:00:00
3148,109.80016177460652,13,2,Online,92,6.616973670946242,9.91121630997396,0,2024-05-11 03:00:00
3149,154.82817930749604,12,6,Retail,72,77.14911973814019,22.2123701605351,0,2024-05-11 04:00:00
3150,60.57691464212985,8,3,Travel,95,7.713917757869744,3.399039221092875,0,2024-05-11 05:00:00
3151,99.49206573550218,5,1,Retail,76,85.43677276572322,7.5994569095624085,0,2024-05-11 06:00:00
3152,28.552920319633817,5,3,Food,42,5.6928006585790785,5.6265472784093005,0,2024-05-11 07:00:00
3153,122.23432806039843,18,2,Retail,6,32.75553911973017,12.178311368917385,0,2024-05-11 08:00:00
3154,55.79195613223623,20,3,Retail,90,24.276924276982786,5.027172070641495,0,2024-05-11 09:00:00
3155,58.437441990397524,9,0,Online,80,46.0078830179146,22.336211048909753,0,2024-05-11 10:00:00
3156,104.78877810532038,22,3,Food,94,36.570690540850585,6.741883124663737,0,2024-05-11 11:00:00
3157,275.32665471097386,2,3,Entertainment,83,45.6431464448483,7.678881986804942,0,2024-05-11 12:00:00
3158,6.614658309229908,17,0,Entertainment,82,0.04820749235936831,6.800202526089763,0,2024-05-11 13:00:00
3159,174.15031652071517,20,0,Entertainment,24,6.819838541968079,9.745455617222342,0,2024-05-11 14:00:00
3160,34.58524481461356,18,0,Travel,45,36.39937430029564,7.141696431506871,0,2024-05-11 15:00:00
3161,58.684212922789634,4,5,Entertainment,84,13.046561327480898,27.712791585194015,0,2024-05-11 16:00:00
3162,2.2156991989469392,10,4,Travel,71,3.9693253625680707,1.4055302439348962,0,2024-05-11 17:00:00
3163,35.81704585696388,9,5,Retail,7,12.275918341446772,0.13518310886380705,0,2024-05-11 18:00:00
3164,69.84235614676292,16,3,Entertainment,16,75.6744782199299,7.376976398388461,0,2024-05-11 19:00:00
3165,5.7815652847955,3,5,Online,58,39.01091993445259,14.4659999319052,0,2024-05-11 20:00:00
3166,67.54953535639746,20,5,Food,57,10.540797726629068,10.446804488504345,0,2024-05-11 21:00:00
3167,851.7942921671546,0,0,Travel,3,0.8053701261579637,236.5196946516888,1,2024-05-11 22:00:00
3168,11.137100709082457,17,0,Retail,14,22.12686285785812,2.0123164349509937,0,2024-05-11 23:00:00
3169,144.57927117388013,0,1,Food,56,22.117056769935687,11.841132084266466,0,2024-05-12 00:00:00
3170,52.707536079732506,13,5,Food,12,66.42490250505266,16.921015809834536,0,2024-05-12 01:00:00
3171,106.47145091201232,7,4,Retail,93,125.93528156621943,24.31145532613135,0,2024-05-12 02:00:00
3172,30.14248709145652,1,3,Retail,15,23.261874982839068,7.519453257988843,0,2024-05-12 03:00:00
3173,17.37491203951833,18,6,Retail,8,58.258872060743236,4.511526203639963,0,2024-05-12 04:00:00
3174,17.490427012821893,14,6,Online,58,50.37995788709721,31.091525778874658,0,2024-05-12 05:00:00
3175,7.309980660067168,1,2,Retail,53,27.416016018155098,15.67677747849694,0,2024-05-12 06:00:00
3176,20.53609836776891,3,4,Retail,9,3.408058041917905,6.364718714023328,0,2024-05-12 07:00:00
3177,109.12972637863321,0,4,Retail,46,32.07182626889144,10.531592835588288,0,2024-05-12 08:00:00
3178,213.44521522581948,18,1,Entertainment,92,21.858514029944228,3.265294630743459,0,2024-05-12 09:00:00
3179,168.26845626614076,20,3,Entertainment,91,39.946987905007525,9.541013119552268,0,2024-05-12 10:00:00
3180,115.56091116364571,9,3,Online,7,6.69926497937398,7.765933665406361,0,2024-05-12 11:00:00
3181,11.701917381063149,0,0,Online,44,64.41118211295361,0.40015365779425927,0,2024-05-12 12:00:00
3182,34.13465214844297,19,0,Food,14,77.49962489427382,20.080353995483932,0,2024-05-12 13:00:00
3183,37.078382971596355,21,4,Entertainment,75,24.588879867816328,6.737215832029197,0,2024-05-12 14:00:00
3184,28.76246692962019,14,1,Online,96,9.635316270487506,6.534200078153548,0,2024-05-12 15:00:00
3185,72.36180576173268,3,3,Online,92,48.852222720679784,3.332791473548351,0,2024-05-12 16:00:00
3186,76.69095829398441,6,1,Food,6,155.96506430753794,2.1863821657349662,0,2024-05-12 17:00:00
3187,44.14332379172578,6,2,Retail,35,60.2825721942824,3.4442432295906777,0,2024-05-12 18:00:00
3188,43.66294487848321,21,6,Travel,70,6.589915276944552,10.497664161802074,0,2024-05-12 19:00:00
3189,176.34962509770875,17,3,Food,61,25.3101577069476,1.0275195558490582,0,2024-05-12 20:00:00
3190,655.9522266062983,4,0,Travel,3,123.47264224034468,19.564876041754367,1,2024-05-12 21:00:00
3191,36.787432595670374,9,4,Food,73,50.31386529009257,38.509421679047854,0,2024-05-12 22:00:00
3192,245.09510485028332,23,1,Food,2,7.9587085995835585,3.1680687948712527,0,2024-05-12 23:00:00
